10.14469/hpc/10386>	[IFDReference 1 >as>null doi:https://doi.org/10.14469/hpc/10386]	Syntheses and Characterization of Main Group, Transition Metal, Lanthanide and Actinide Complexes of Bidentate Acylpyrazolone Ligands
10.14469/hpc/10386>C>11349>	[IFDReference 2 >as>null doi:https://doi.org/10.14469/hpc/11349]
10.14469/hpc/10386>C>11373>C>11617>C>11621>D>R	[IFDReference 1109 >as>34.png url:https://data.hpc.imperial.ac.uk/resolve/?doi=11621&file=5]
10.14469/hpc/10386>C>11373>C>11617>C>11621>D>R	[IFDReference 1110 >as>34-in acetone-d6 hmbc.pdf url:https://data.hpc.imperial.ac.uk/resolve/?doi=11621&file=4]
10.14469/hpc/10386>C>11373>C>11617>C>11621>D>R	[IFDReference 1111 >as>34-in acetone-d6 hmbc.jdx url:https://data.hpc.imperial.ac.uk/resolve/?doi=11621&file=3]
10.14469/hpc/10386>C>11373>C>11617>C>11621>D>R	[IFDReference 1112 >as>34-in acetone-d6 hmbc.mnova url:https://data.hpc.imperial.ac.uk/resolve/?doi=11621&file=2]
10.14469/hpc/10386>C>11373>C>11617>C>11621>D>R	[IFDReference 1113 >as>34-in acetone-d6 hmbc.zip url:https://data.hpc.imperial.ac.uk/resolve/?doi=11621&file=1]
10.14469/hpc/10386>C>11373>C>11617>C>11624>	[IFDReference 1114 >as>null doi:https://doi.org/10.14469/hpc/11624]	NMR Data for Tetrakis((4-(ethoxycarbonyl)-1-phenyl-1H-pyrazol-5-yl)oxy)zirconium (34), 1H, COSY, CDCl3
10.14469/hpc/10386>C>11373>C>11617>C>11624>D>R	[IFDReference 1115 >as>34.mol url:https://data.hpc.imperial.ac.uk/resolve/?doi=11624&file=7]
10.14469/hpc/10386>C>11373>C>11617>C>11624>D>R	[IFDReference 1116 >as>34.cdxml url:https://data.hpc.imperial.ac.uk/resolve/?doi=11624&file=6]
10.14469/hpc/10386>C>11373>C>11617>C>11624>D>R	[IFDReference 1117 >as>34.png url:https://data.hpc.imperial.ac.uk/resolve/?doi=11624&file=5]
10.14469/hpc/10386>C>11373>C>11617>C>11624>D>R	[IFDReference 1118 >as>34-in CDCl3 cosy.pdf url:https://data.hpc.imperial.ac.uk/resolve/?doi=11624&file=4]
10.14469/hpc/10386>C>11373>C>11617>C>11624>D>R	[IFDReference 1119 >as>34-in CDCl3 cosy.jdx url:https://data.hpc.imperial.ac.uk/resolve/?doi=11624&file=3]
10.14469/hpc/10386>C>11373>C>11617>C>11624>D>R	[IFDReference 1120 >as>34-in CDCl3 cosy.mnova url:https://data.hpc.imperial.ac.uk/resolve/?doi=11624&file=2]
10.14469/hpc/10386>C>11373>C>11617>C>11624>D>R	[IFDReference 1121 >as>34-in CDCl3 cosy.zip url:https://data.hpc.imperial.ac.uk/resolve/?doi=11624&file=1]
10.14469/hpc/10386>C>11373>C>11616>	[IFDReference 1122 >as>null doi:https://doi.org/10.14469/hpc/11616]
10.14469/hpc/10386>C>11373>C>11616>D>R	[IFDReference 1123 >as>34.mol url:https://data.hpc.imperial.ac.uk/resolve/?doi=11616&file=4]
10.14469/hpc/10386>C>11373>C>11616>D>R	[IFDReference 1124 >as>34.cdxml url:https://data.hpc.imperial.ac.uk/resolve/?doi=11616&file=3]
10.14469/hpc/10386>C>11373>C>11616>D>R	[IFDReference 1125 >as>34.png url:https://data.hpc.imperial.ac.uk/resolve/?doi=11616&file=2]
10.14469/hpc/10386>C>11373>C>11616>D>R	[IFDReference 1126 >as>TM-VI-137_2021-10-27T13-30-32.pdf url:https://data.hpc.imperial.ac.uk/resolve/?doi=11616&file=1]
10.14469/hpc/10386>C>11373>C>11390>	[IFDReference 1127 >as>null doi:https://doi.org/10.14469/hpc/11390]
10.14469/hpc/10386>C>11373>C>11390>D>R	[IFDReference 1128 >as>34.png url:https://data.hpc.imperial.ac.uk/resolve/?doi=11390&file=5]
10.14469/hpc/10386>C>11373>C>11390>D>R	[IFDReference 1129 >as>34.cdxml url:https://data.hpc.imperial.ac.uk/resolve/?doi=11390&file=4]
10.14469/hpc/10386>C>11373>C>11390>D>R	[IFDReference 1130 >as>AB2124.tar.gz url:https://data.hpc.imperial.ac.uk/resolve/?doi=11390&file=3]
10.14469/hpc/10386>C>11373>C>11390>D>R	[IFDReference 1131 >as>AB2124.7z url:https://data.hpc.imperial.ac.uk/resolve/?doi=11390&file=2]
10.14469/hpc/10386>C>11373>C>11390>D>R	[IFDReference 1132 >as>AB2124.cif url:https://data.hpc.imperial.ac.uk/resolve/?doi=11390&file=1]
10.14469/hpc/10386>C>11373>C>11390>D>ccdc.csd.cc2d6q4h>	[IFDReference 1133 >as>null doi:https://doi.org/10.5517/ccdc.csd.cc2d6q4h]	CCDC 2210986: Experimental Crystal Structure Determination
10.14469/hpc/10386>C>11749>	[IFDReference 1134 >as>null doi:https://doi.org/10.14469/hpc/11749]
10.14469/hpc/10386>C>11749>C>12508>	[IFDReference 1135 >as>null doi:https://doi.org/10.14469/hpc/12508]
10.14469/hpc/10386>C>11749>C>12508>D>R	[IFDReference 1136 >as>75.png url:https://data.hpc.imperial.ac.uk/resolve/?doi=12508&file=7]
10.14469/hpc/10386>C>11749>C>12508>D>R	[IFDReference 1137 >as>75.cdxml url:https://data.hpc.imperial.ac.uk/resolve/?doi=12508&file=6]
10.14469/hpc/10386>C>11749>C>12508>D>R	[IFDReference 1138 >as>AB2307.cif url:https://data.hpc.imperial.ac.uk/resolve/?doi=12508&file=4]
10.14469/hpc/10386>C>11749>C>12508>D>R	[IFDReference 1139 >as>AB2307.tar.gz url:https://data.hpc.imperial.ac.uk/resolve/?doi=12508&file=2]
10.14469/hpc/10386>C>11749>C>12508>D>R	[IFDReference 1140 >as>AB2307.7z url:https://data.hpc.imperial.ac.uk/resolve/?doi=12508&file=1]
10.14469/hpc/10386>C>11749>C>12508>D>ccdc.csd.cc2ftf6x>	[IFDReference 1141 >as>null doi:https://doi.org/10.5517/ccdc.csd.cc2ftf6x]	CCDC 2258759: Experimental Crystal Structure Determination
10.14469/hpc/10386>C>11733>	[IFDReference 1142 >as>null doi:https://doi.org/10.14469/hpc/11733]
10.14469/hpc/10386>C>11733>C>R	[IFDReference 1143 >as>52.mol url:https://data.hpc.imperial.ac.uk/resolve/?doi=11733&file=4]
10.14469/hpc/10386>C>11733>C>R	[IFDReference 1144 >as>52.png url:https://data.hpc.imperial.ac.uk/resolve/?doi=11733&file=3]
10.14469/hpc/10386>C>11733>C>R	[IFDReference 1145 >as>52.cdxml url:https://data.hpc.imperial.ac.uk/resolve/?doi=11733&file=2]
10.14469/hpc/10386>C>11726>	[IFDReference 1146 >as>null doi:https://doi.org/10.14469/hpc/11726]
10.14469/hpc/10386>C>11726>C>R	[IFDReference 1147 >as>44.mol url:https://data.hpc.imperial.ac.uk/resolve/?doi=11726&file=4]
10.14469/hpc/10386>C>11726>C>R	[IFDReference 1148 >as>44.png url:https://data.hpc.imperial.ac.uk/resolve/?doi=11726&file=3]
10.14469/hpc/10386>C>11726>C>R	[IFDReference 1149 >as>44.cdxml url:https://data.hpc.imperial.ac.uk/resolve/?doi=11726&file=2]
10.14469/hpc/10386>C>11399>	[IFDReference 1150 >as>null doi:https://doi.org/10.14469/hpc/11399]
10.14469/hpc/10386>C>11399>C>11658>	[IFDReference 1151 >as>null doi:https://doi.org/10.14469/hpc/11658]
10.14469/hpc/10386>C>11399>C>11658>C>11664>	[IFDReference 1152 >as>null doi:https://doi.org/10.14469/hpc/11664]	NMR Data for Bis(ethanol) bis((4-(ethoxycarbonyl)-1-phenyl-1H-pyrazol-5-yl)oxy)zinc (50), 1H
10.14469/hpc/10386>C>11399>C>11658>C>11664>D>R	[IFDReference 1153 >as>50.mol url:https://data.hpc.imperial.ac.uk/resolve/?doi=11664&file=13]
10.14469/hpc/10386>C>11399>C>11658>C>11664>D>R	[IFDReference 1154 >as>50.png url:https://data.hpc.imperial.ac.uk/resolve/?doi=11664&file=12]
10.14469/hpc/10386>C>11399>C>11658>C>11664>D>R	[IFDReference 1155 >as>50.cdxml url:https://data.hpc.imperial.ac.uk/resolve/?doi=11664&file=11]
10.14469/hpc/10386>C>11399>C>11658>C>11664>D>R	[IFDReference 1156 >as>50-1H.pdf url:https://data.hpc.imperial.ac.uk/resolve/?doi=11664&file=4]
10.14469/hpc/10386>C>11399>C>11658>C>11664>D>R	[IFDReference 1157 >as>50-1H.jdx url:https://data.hpc.imperial.ac.uk/resolve/?doi=11664&file=3]
10.14469/hpc/10386>C>11399>C>11658>C>11664>D>R	[IFDReference 1158 >as>50-1H.mnova url:https://data.hpc.imperial.ac.uk/resolve/?doi=11664&file=2]
10.14469/hpc/10386>C>11399>C>11658>C>11664>D>R	[IFDReference 1159 >as>50-1H.zip url:https://data.hpc.imperial.ac.uk/resolve/?doi=11664&file=1]
10.14469/hpc/10386>C>11399>C>11658>C>11665>	[IFDReference 1160 >as>null doi:https://doi.org/10.14469/hpc/11665]	NMR Data for Bis(ethanol) bis((4-(ethoxycarbonyl)-1-phenyl-1H-pyrazol-5-yl)oxy)zinc (50), 13C
10.14469/hpc/10386>C>11399>C>11658>C>11665>D>R	[IFDReference 1161 >as>50.mol url:https://data.hpc.imperial.ac.uk/resolve/?doi=11665&file=13]
10.14469/hpc/10386>C>11399>C>11658>C>11665>D>R	[IFDReference 1162 >as>50.png url:https://data.hpc.imperial.ac.uk/resolve/?doi=11665&file=12]
10.14469/hpc/10386>C>11399>C>11658>C>11665>D>R	[IFDReference 1163 >as>50.cdxml url:https://data.hpc.imperial.ac.uk/resolve/?doi=11665&file=11]
10.14469/hpc/10386>C>11399>C>11658>C>11665>D>R	[IFDReference 1164 >as>50-13C.pdf url:https://data.hpc.imperial.ac.uk/resolve/?doi=11665&file=4]
10.14469/hpc/10386>C>11399>C>11658>C>11665>D>R	[IFDReference 1165 >as>50-13C.jdx url:https://data.hpc.imperial.ac.uk/resolve/?doi=11665&file=3]
10.14469/hpc/10386>C>11399>C>11658>C>11665>D>R	[IFDReference 1166 >as>50-13C.mnova url:https://data.hpc.imperial.ac.uk/resolve/?doi=11665&file=2]
10.14469/hpc/10386>C>11399>C>11658>C>11665>D>R	[IFDReference 1167 >as>50-13C.zip url:https://data.hpc.imperial.ac.uk/resolve/?doi=11665&file=1]
10.14469/hpc/10386>C>11399>C>11658>C>11666>	[IFDReference 1168 >as>null doi:https://doi.org/10.14469/hpc/11666]	NMR Data for Bis(ethanol) bis((4-(ethoxycarbonyl)-1-phenyl-1H-pyrazol-5-yl)oxy)zinc (50), 1H, COSY
10.14469/hpc/10386>C>11399>C>11658>C>11666>D>R	[IFDReference 1169 >as>50.mol url:https://data.hpc.imperial.ac.uk/resolve/?doi=11666&file=13]
10.14469/hpc/10386>C>11399>C>11658>C>11666>D>R	[IFDReference 1170 >as>50.png url:https://data.hpc.imperial.ac.uk/resolve/?doi=11666&file=12]
10.14469/hpc/10386>C>11399>C>11658>C>11666>D>R	[IFDReference 1171 >as>50.cdxml url:https://data.hpc.imperial.ac.uk/resolve/?doi=11666&file=11]
10.14469/hpc/10386>C>11399>C>11658>C>11666>D>R	[IFDReference 1172 >as>50-cosy.pdf url:https://data.hpc.imperial.ac.uk/resolve/?doi=11666&file=4]
10.14469/hpc/10386>C>11399>C>11658>C>11666>D>R	[IFDReference 1173 >as>50-cosy.jdx url:https://data.hpc.imperial.ac.uk/resolve/?doi=11666&file=3]
10.14469/hpc/10386>C>11399>C>11658>C>11666>D>R	[IFDReference 1174 >as>50-cosy.mnova url:https://data.hpc.imperial.ac.uk/resolve/?doi=11666&file=2]
10.14469/hpc/10386>C>11399>C>11658>C>11666>D>R	[IFDReference 1175 >as>50-cosy.zip url:https://data.hpc.imperial.ac.uk/resolve/?doi=11666&file=1]
10.14469/hpc/10386>C>11399>C>11658>C>11667>	[IFDReference 1176 >as>null doi:https://doi.org/10.14469/hpc/11667]	NMR Data for Bis(ethanol) bis((4-(ethoxycarbonyl)-1-phenyl-1H-pyrazol-5-yl)oxy)zinc (50), 1H, 13C, HSQC
10.14469/hpc/10386>C>11399>C>11658>C>11667>D>R	[IFDReference 1177 >as>50.png url:https://data.hpc.imperial.ac.uk/resolve/?doi=11667&file=13]
10.14469/hpc/10386>C>11399>C>11658>C>11667>D>R	[IFDReference 1178 >as>50.mol url:https://data.hpc.imperial.ac.uk/resolve/?doi=11667&file=12]
10.14469/hpc/10386>C>11399>C>11658>C>11667>D>R	[IFDReference 1179 >as>50.cdxml url:https://data.hpc.imperial.ac.uk/resolve/?doi=11667&file=11]
10.14469/hpc/10386>C>11399>C>11658>C>11667>D>R	[IFDReference 1180 >as>50-hsqc.pdf url:https://data.hpc.imperial.ac.uk/resolve/?doi=11667&file=4]
10.14469/hpc/10386>C>11399>C>11658>C>11667>D>R	[IFDReference 1181 >as>50-hsqc.jdx url:https://data.hpc.imperial.ac.uk/resolve/?doi=11667&file=3]
10.14469/hpc/10386>C>11399>C>11658>C>11667>D>R	[IFDReference 1182 >as>50-hsqc.mnova url:https://data.hpc.imperial.ac.uk/resolve/?doi=11667&file=2]
10.14469/hpc/10386>C>11399>C>11658>C>11667>D>R	[IFDReference 1183 >as>50-hsqc.zip url:https://data.hpc.imperial.ac.uk/resolve/?doi=11667&file=1]
10.14469/hpc/10386>C>11399>C>11658>C>11668>	[IFDReference 1184 >as>null doi:https://doi.org/10.14469/hpc/11668]	NMR Data for Bis(ethanol) bis((4-(ethoxycarbonyl)-1-phenyl-1H-pyrazol-5-yl)oxy)zinc (50), 1H, 13C, HMBC
10.14469/hpc/10386>C>11399>C>11658>C>11668>D>R	[IFDReference 1185 >as>50.mol url:https://data.hpc.imperial.ac.uk/resolve/?doi=11668&file=13]
10.14469/hpc/10386>C>11399>C>11658>C>11668>D>R	[IFDReference 1186 >as>50.png url:https://data.hpc.imperial.ac.uk/resolve/?doi=11668&file=12]
10.14469/hpc/10386>C>11399>C>11658>C>11668>D>R	[IFDReference 1187 >as>50.cdxml url:https://data.hpc.imperial.ac.uk/resolve/?doi=11668&file=11]
10.14469/hpc/10386>C>11399>C>11658>C>11668>D>R	[IFDReference 1188 >as>50-hmbc.pdf url:https://data.hpc.imperial.ac.uk/resolve/?doi=11668&file=4]
10.14469/hpc/10386>C>11399>C>11658>C>11668>D>R	[IFDReference 1189 >as>50-hmbc.jdx url:https://data.hpc.imperial.ac.uk/resolve/?doi=11668&file=3]
10.14469/hpc/10386>C>11399>C>11658>C>11668>D>R	[IFDReference 1190 >as>50-hmbc.mnova url:https://data.hpc.imperial.ac.uk/resolve/?doi=11668&file=2]
10.14469/hpc/10386>C>11399>C>11658>C>11668>D>R	[IFDReference 1191 >as>50-hmbc.zip url:https://data.hpc.imperial.ac.uk/resolve/?doi=11668&file=1]
10.14469/hpc/10386>C>11399>C>11657>	[IFDReference 1192 >as>null doi:https://doi.org/10.14469/hpc/11657]
10.14469/hpc/10386>C>11399>C>11657>D>R	[IFDReference 1193 >as>50.mol url:https://data.hpc.imperial.ac.uk/resolve/?doi=11657&file=10]
10.14469/hpc/10386>C>11399>C>11657>D>R	[IFDReference 1194 >as>50.png url:https://data.hpc.imperial.ac.uk/resolve/?doi=11657&file=9]
10.14469/hpc/10386>C>11399>C>11657>D>R	[IFDReference 1195 >as>50.cdxml url:https://data.hpc.imperial.ac.uk/resolve/?doi=11657&file=8]
10.14469/hpc/10386>C>11399>C>11657>D>R	[IFDReference 1196 >as>TM-VI-147_2021-11-10T16-45-51.pdf url:https://data.hpc.imperial.ac.uk/resolve/?doi=11657&file=1]
10.14469/hpc/10386>C>11399>C>11420>	[IFDReference 1197 >as>null doi:https://doi.org/10.14469/hpc/11420]
10.14469/hpc/10386>C>11399>C>11420>D>R	[IFDReference 1198 >as>50.mol url:https://data.hpc.imperial.ac.uk/resolve/?doi=11420&file=8]
10.14469/hpc/10386>C>11399>C>11420>D>R	[IFDReference 1199 >as>50.png url:https://data.hpc.imperial.ac.uk/resolve/?doi=11420&file=7]
10.14469/hpc/10386>C>11399>C>11420>D>R	[IFDReference 1200 >as>50.cdxml url:https://data.hpc.imperial.ac.uk/resolve/?doi=11420&file=6]
10.14469/hpc/10386>C>11399>C>11420>D>R	[IFDReference 1201 >as>AB2128.zip.002 url:https://data.hpc.imperial.ac.uk/resolve/?doi=11420&file=5]
10.14469/hpc/10386>C>11399>C>11420>D>R	[IFDReference 1202 >as>AB2128.zip.001 url:https://data.hpc.imperial.ac.uk/resolve/?doi=11420&file=4]
10.14469/hpc/10386>C>11399>C>11420>D>R	[IFDReference 1203 >as>AB2128.7z.002 url:https://data.hpc.imperial.ac.uk/resolve/?doi=11420&file=3]
10.14469/hpc/10386>C>11399>C>11420>D>R	[IFDReference 1204 >as>AB2128.7z.001 url:https://data.hpc.imperial.ac.uk/resolve/?doi=11420&file=2]
10.14469/hpc/10386>C>11399>C>11420>D>R	[IFDReference 1205 >as>AB2128.cif url:https://data.hpc.imperial.ac.uk/resolve/?doi=11420&file=1]
10.14469/hpc/10386>C>11399>C>11420>D>ccdc.csd.cc2d6qfs>	[IFDReference 1206 >as>null doi:https://doi.org/10.5517/ccdc.csd.cc2d6qfs]	CCDC 2210995: Experimental Crystal Structure Determination
10.14469/hpc/10386>C>11372>	[IFDReference 1207 >as>null doi:https://doi.org/10.14469/hpc/11372]
10.14469/hpc/10386>C>11372>C>11615>	[IFDReference 1208 >as>null doi:https://doi.org/10.14469/hpc/11615]
10.14469/hpc/10386>C>11372>C>11615>C>11633>	[IFDReference 1209 >as>null doi:https://doi.org/10.14469/hpc/11633]	NMR Data for Tetrakis((4-(ethoxycarbonyl)-1-(4-methoxybenzyl)-1H-pyrazol-5-yl)oxy)zirconium (33), 1H, COSY, CDCl3
10.14469/hpc/10386>C>11372>C>11615>C>11633>D>R	[IFDReference 1210 >as>33.mol url:https://data.hpc.imperial.ac.uk/resolve/?doi=11633&file=7]
10.14469/hpc/10386>C>11372>C>11615>C>11633>D>R	[IFDReference 1211 >as>33.cdxml url:https://data.hpc.imperial.ac.uk/resolve/?doi=11633&file=6]
10.14469/hpc/10386>C>11372>C>11615>C>11633>D>R	[IFDReference 1212 >as>33.png url:https://data.hpc.imperial.ac.uk/resolve/?doi=11633&file=5]
10.14469/hpc/10386>C>11372>C>11615>C>11633>D>R	[IFDReference 1213 >as>33-in CDCl3 cosy.pdf url:https://data.hpc.imperial.ac.uk/resolve/?doi=11633&file=4]
10.14469/hpc/10386>C>11372>C>11615>C>11633>D>R	[IFDReference 1214 >as>33-in CDCl3 cosy.jdx url:https://data.hpc.imperial.ac.uk/resolve/?doi=11633&file=3]
10.14469/hpc/10386>C>11372>C>11615>C>11633>D>R	[IFDReference 1215 >as>33-in CDCl3 cosy.mnova url:https://data.hpc.imperial.ac.uk/resolve/?doi=11633&file=2]
10.14469/hpc/10386>C>11372>C>11615>C>11633>D>R	[IFDReference 1216 >as>33-in CDCl3 cosy.zip url:https://data.hpc.imperial.ac.uk/resolve/?doi=11633&file=1]
10.14469/hpc/10386>C>11372>C>11615>C>11632>	[IFDReference 1217 >as>null doi:https://doi.org/10.14469/hpc/11632]	NMR Data for Tetrakis((4-(ethoxycarbonyl)-1-(4-methoxybenzyl)-1H-pyrazol-5-yl)oxy)zirconium (33), 13C, CDCl3
10.14469/hpc/10386>C>11372>C>11615>C>11632>D>R	[IFDReference 1218 >as>33.mol url:https://data.hpc.imperial.ac.uk/resolve/?doi=11632&file=7]
10.14469/hpc/10386>C>11372>C>11615>C>11632>D>R	[IFDReference 1219 >as>33.cdxml url:https://data.hpc.imperial.ac.uk/resolve/?doi=11632&file=6]
10.14469/hpc/10386>C>11372>C>11615>C>11632>D>R	[IFDReference 1220 >as>33.png url:https://data.hpc.imperial.ac.uk/resolve/?doi=11632&file=5]
10.14469/hpc/10386>C>11372>C>11615>C>11632>D>R	[IFDReference 1221 >as>33-in CDCl3 13C.pdf url:https://data.hpc.imperial.ac.uk/resolve/?doi=11632&file=4]
10.14469/hpc/10386>C>11372>C>11615>C>11632>D>R	[IFDReference 1222 >as>33-in CDCl3 13C.jdx url:https://data.hpc.imperial.ac.uk/resolve/?doi=11632&file=3]
10.14469/hpc/10386>C>11372>C>11615>C>11632>D>R	[IFDReference 1223 >as>33-in CDCl3 13C.mnova url:https://data.hpc.imperial.ac.uk/resolve/?doi=11632&file=2]
10.14469/hpc/10386>C>11372>C>11615>C>11632>D>R	[IFDReference 1224 >as>33-in CDCl3 13C.zip url:https://data.hpc.imperial.ac.uk/resolve/?doi=11632&file=1]
10.14469/hpc/10386>C>11372>C>11615>C>11631>	[IFDReference 1225 >as>null doi:https://doi.org/10.14469/hpc/11631]	NMR Data for Tetrakis((4-(ethoxycarbonyl)-1-(4-methoxybenzyl)-1H-pyrazol-5-yl)oxy)zirconium (33), 1H, CDCl3
10.14469/hpc/10386>C>11372>C>11615>C>11631>D>R	[IFDReference 1226 >as>33.mol url:https://data.hpc.imperial.ac.uk/resolve/?doi=11631&file=7]
10.14469/hpc/10386>C>11372>C>11615>C>11631>D>R	[IFDReference 1227 >as>33.cdxml url:https://data.hpc.imperial.ac.uk/resolve/?doi=11631&file=6]
10.14469/hpc/10386>C>11372>C>11615>C>11631>D>R	[IFDReference 1228 >as>33.png url:https://data.hpc.imperial.ac.uk/resolve/?doi=11631&file=5]
10.14469/hpc/10386>C>11372>C>11615>C>11631>D>R	[IFDReference 1229 >as>33-in CDCl3 1H.pdf url:https://data.hpc.imperial.ac.uk/resolve/?doi=11631&file=4]
10.14469/hpc/10386>C>11372>C>11615>C>11631>D>R	[IFDReference 1230 >as>33-in CDCl3 1H.jdx url:https://data.hpc.imperial.ac.uk/resolve/?doi=11631&file=3]
10.14469/hpc/10386>C>11372>C>11615>C>11631>D>R	[IFDReference 1231 >as>33-in CDCl3 1H.mnova url:https://data.hpc.imperial.ac.uk/resolve/?doi=11631&file=2]
10.14469/hpc/10386>C>11372>C>11615>C>11631>D>R	[IFDReference 1232 >as>33-in CDCl3 1H.zip url:https://data.hpc.imperial.ac.uk/resolve/?doi=11631&file=1]
10.14469/hpc/10386>C>11372>C>11615>C>11634>	[IFDReference 1233 >as>null doi:https://doi.org/10.14469/hpc/11634]	NMR Data for Tetrakis((4-(ethoxycarbonyl)-1-(4-methoxybenzyl)-1H-pyrazol-5-yl)oxy)zirconium (33), 1H, 13C, HMQC, CDCl3
10.14469/hpc/10386>C>11372>C>11615>C>11634>D>R	[IFDReference 1234 >as>33.mol url:https://data.hpc.imperial.ac.uk/resolve/?doi=11634&file=7]
10.14469/hpc/10386>C>11372>C>11615>C>11634>D>R	[IFDReference 1235 >as>33.cdxml url:https://data.hpc.imperial.ac.uk/resolve/?doi=11634&file=6]
10.14469/hpc/10386>C>11372>C>11615>C>11634>D>R	[IFDReference 1236 >as>33.png url:https://data.hpc.imperial.ac.uk/resolve/?doi=11634&file=5]
10.14469/hpc/10386>C>11372>C>11615>C>11634>D>R	[IFDReference 1237 >as>33-in CDCl3 hsqc.pdf url:https://data.hpc.imperial.ac.uk/resolve/?doi=11634&file=4]
10.14469/hpc/10386>C>11372>C>11615>C>11634>D>R	[IFDReference 1238 >as>33-in CDCl3 hsqc.jdx url:https://data.hpc.imperial.ac.uk/resolve/?doi=11634&file=3]
10.14469/hpc/10386>C>11372>C>11615>C>11634>D>R	[IFDReference 1239 >as>33-in CDCl3 hsqc.mnova url:https://data.hpc.imperial.ac.uk/resolve/?doi=11634&file=2]
10.14469/hpc/10386>C>11372>C>11615>C>11634>D>R	[IFDReference 1240 >as>33-in CDCl3 hsqc.zip url:https://data.hpc.imperial.ac.uk/resolve/?doi=11634&file=1]
10.14469/hpc/10386>C>11372>C>11615>C>11630>	[IFDReference 1241 >as>null doi:https://doi.org/10.14469/hpc/11630]	NMR Data for Tetrakis((4-(ethoxycarbonyl)-1-(4-methoxybenzyl)-1H-pyrazol-5-yl)oxy)zirconium (33), 1H, 13C, HMQC, acetone-d6
10.14469/hpc/10386>C>11372>C>11615>C>11630>D>R	[IFDReference 1242 >as>33.mol url:https://data.hpc.imperial.ac.uk/resolve/?doi=11630&file=7]
10.14469/hpc/10386>C>11372>C>11615>C>11630>D>R	[IFDReference 1243 >as>33.cdxml url:https://data.hpc.imperial.ac.uk/resolve/?doi=11630&file=6]
10.14469/hpc/10386>C>11372>C>11615>C>11630>D>R	[IFDReference 1244 >as>33.png url:https://data.hpc.imperial.ac.uk/resolve/?doi=11630&file=5]
10.14469/hpc/10386>C>11372>C>11615>C>11630>D>R	[IFDReference 1245 >as>33-in acetone-d6 hsqc.pdf url:https://data.hpc.imperial.ac.uk/resolve/?doi=11630&file=4]
10.14469/hpc/10386>C>11372>C>11615>C>11630>D>R	[IFDReference 1246 >as>33-in acetone-d6 hsqc.jdx url:https://data.hpc.imperial.ac.uk/resolve/?doi=11630&file=3]
10.14469/hpc/10386>C>11372>C>11615>C>11630>D>R	[IFDReference 1247 >as>33-in acetone-d6 hsqc.mnova url:https://data.hpc.imperial.ac.uk/resolve/?doi=11630&file=2]
10.14469/hpc/10386>C>11372>C>11615>C>11630>D>R	[IFDReference 1248 >as>33-in acetone-d6 hsqc.zip url:https://data.hpc.imperial.ac.uk/resolve/?doi=11630&file=1]
10.14469/hpc/10386>C>11372>C>11615>C>11627>	[IFDReference 1249 >as>null doi:https://doi.org/10.14469/hpc/11627]	NMR Data for Tetrakis((4-(ethoxycarbonyl)-1-(4-methoxybenzyl)-1H-pyrazol-5-yl)oxy)zirconium (33), 1H, acetone-d6
10.14469/hpc/10386>C>11372>C>11615>C>11627>D>R	[IFDReference 1250 >as>33.mol url:https://data.hpc.imperial.ac.uk/resolve/?doi=11627&file=7]
10.14469/hpc/10386>C>11372>C>11615>C>11627>D>R	[IFDReference 1251 >as>33.cdxml url:https://data.hpc.imperial.ac.uk/resolve/?doi=11627&file=6]
10.14469/hpc/10386>C>11372>C>11615>C>11627>D>R	[IFDReference 1252 >as>33.png url:https://data.hpc.imperial.ac.uk/resolve/?doi=11627&file=5]
10.14469/hpc/10386>C>11372>C>11615>C>11627>D>R	[IFDReference 1253 >as>33-in acetone-d6 1H.pdf url:https://data.hpc.imperial.ac.uk/resolve/?doi=11627&file=4]
10.14469/hpc/10386>C>11372>C>11615>C>11627>D>R	[IFDReference 1254 >as>33-in acetone-d6 1H.jdx url:https://data.hpc.imperial.ac.uk/resolve/?doi=11627&file=3]
10.14469/hpc/10386>C>11372>C>11615>C>11627>D>R	[IFDReference 1255 >as>33-in acetone-d6 1H.mnova url:https://data.hpc.imperial.ac.uk/resolve/?doi=11627&file=2]
10.14469/hpc/10386>C>11372>C>11615>C>11627>D>R	[IFDReference 1256 >as>33-in acetone-d6 1H.zip url:https://data.hpc.imperial.ac.uk/resolve/?doi=11627&file=1]
10.14469/hpc/10386>C>11372>C>11615>C>11629>	[IFDReference 1257 >as>null doi:https://doi.org/10.14469/hpc/11629]	NMR Data for Tetrakis((4-(ethoxycarbonyl)-1-(4-methoxybenzyl)-1H-pyrazol-5-yl)oxy)zirconium (33), 1H, 13C, HMBC, acetone-d6
10.14469/hpc/10386>C>11372>C>11615>C>11629>D>R	[IFDReference 1258 >as>33.mol url:https://data.hpc.imperial.ac.uk/resolve/?doi=11629&file=7]
10.14469/hpc/10386>C>11372>C>11615>C>11629>D>R	[IFDReference 1259 >as>33.cdxml url:https://data.hpc.imperial.ac.uk/resolve/?doi=11629&file=6]
